"id";"userId";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector";"ex";"reputation"
"2";"2";"1";"5";"0,0000374945005479113";"7";"0,290784201488266";"0";"0,000244794250290666";"0";"126"
"6";"6";"192";"64";"0,00372471792634181";"6";"0,357286432160804";"308859,946097684";"0,26210015069315";"1";"6781"
"9";"9";"8";"10";"0,00015044045476942";"7";"0,2910594399869";"840,761563829278";"0,00988123604887608";"1";"852"
"12";"12";"31";"19";"0,000620184328911906";"7";"0,308379597501735";"37368,5549708487";"0,0601245392737832";"1";"1920"
"14";"14";"1";"1";"0,0000728068861841896";"7";"0,261204996326231";"0";"0,0122029254857321";"0";"176"
"16";"16";"1";"5";"0,000135447077088521";"7";"0,284673286354901";"4690,2865810836";"0,00816455213733518";"0";"179"
"17";"17";"2";"15";"0,0000773881074190535";"7";"0,313022805318306";"11993,514893989";"0,00465522081457775";"1";"289"
"18";"18";"1";"4";"0,0000395180153584541";"7";"0,275701659171965";"0";"0,000244794250290666";"0";"186"
"19";"19";"0";"3";"0,0000311204305365192";"7";"0,270582864099833";"0";"0";"0";"191"
"22";"22";"1";"0";"0,0000508721777659906";"0";"0";"0";"0,00276962390187738";"0";"121"
"23";"23";"4";"2";"0,000113430988442234";"8";"0,235695816482132";"22,4436757301337";"0,00242129823760903";"1";"508"
"25";"25";"28";"22";"0,000711058182568423";"7";"0,316534591754964";"38001,9777943362";"0,0719013891099968";"1";"1720"
"26";"26";"1";"7";"0,0000467878712446254";"7";"0,294117647058824";"5559,0493873874";"0,00230336427225382";"1";"342"
"28";"28";"65";"71";"0,00164984512046161";"6";"0,360987002437043";"160263,790049782";"0,140059672131167";"1";"5081"
"29";"29";"2";"7";"0,0000962937326849448";"7";"0,298188223452441";"534,210015667046";"0,00792477151945344";"1";"242"
"31";"31";"5";"4";"0,000165599306062028";"7";"0,30392408309823";"512,039260081384";"0,0109475950823864";"1";"869"
"34";"34";"14";"11";"0,000398680839893128";"7";"0,313658020116464";"9991,11901228069";"0,0201035540324755";"1";"875"
"35";"35";"0";"2";"0,0000311204305365192";"7";"0,263173475429248";"0";"0";"0";"163"
"36";"36";"11";"3";"0,000484576897617513";"7";"0,266771724448447";"354,02053199763";"0,0381058426380194";"1";"562"
"37";"37";"5";"13";"0,000150509974351046";"7";"0,337158573596358";"10167,617337246";"0,00625276064937853";"1";"370"
"38";"38";"2";"1";"0,0000480008228784605";"7";"0,253692999357739";"8,71206055103307";"0,00127257632172843";"1";"226"
"41";"41";"3";"0";"0,0000880406821703503";"0";"0";"0";"0,00207098281315771";"0";"171"
"42";"42";"2";"10";"0,000172545342120957";"7";"0,299822889432403";"8232,83532880525";"0,0100794791813208";"1";"393"
"43";"43";"73";"76";"0,00168561080334109";"6";"0,364279126959729";"112554,812956512";"0,11207483215211";"1";"3502"
"44";"44";"3";"5";"0,000124151796550746";"7";"0,299267615119118";"5847,36754934214";"0,0156089495385636";"1";"268"
"45";"45";"6";"8";"0,000209336312540583";"7";"0,282165251210414";"14971,7031146346";"0,0131771987461835";"1";"713"
"46";"46";"4";"6";"0,000184764798333342";"7";"0,300101300016883";"245,658328430179";"0,0115942761388688";"0";"171"
"48";"48";"19";"11";"0,000423600622032613";"7";"0,31145961100403";"14678,3787583835";"0,0287996268377967";"1";"1788"
"49";"49";"5";"3";"0,000201257493930542";"7";"0,279261586802828";"164,099143984677";"0,0184116650057401";"1";"581"
"50";"50";"4";"9";"0,000199263580636462";"7";"0,312088490913879";"4208,14528512216";"0,017998550268151";"0";"148"
"51";"51";"9";"5";"0,000344643923361886";"7";"0,301398897838067";"422,56781333881";"0,0345575709345774";"1";"692"
"55";"55";"0";"4";"0,0000311204305365192";"7";"0,279274326553051";"0";"0";"0";"56"
"57";"57";"140";"48";"0,00271508524915044";"7";"0,350246305418719";"200990,726583732";"0,211406547880892";"1";"3367"
"58";"58";"0";"3";"0,0000311204305365192";"7";"0,26970041714069";"0";"0";"0";"168"
"59";"59";"16";"12";"0,000446019219969599";"7";"0,286832338228175";"6213,77498635146";"0,0198637662246358";"1";"1397"
"60";"60";"1";"0";"0,0000529286502312018";"0";"0";"0";"0,00146431446009803";"0";"101"
"61";"61";"0";"7";"0,0000311204305365192";"7";"0,282907818340889";"0";"0";"1";"264"
"62";"62";"1";"35";"0,000035529161473804";"7";"0,334115218615125";"540,741575740758";"0,000234585940166365";"1";"1424"
"63";"63";"2";"1";"0,000100507356585424";"8";"0,260630498533724";"137,13442826304";"0,00965989147136036";"0";"101"
"66";"66";"45";"40";"0,00102626508010886";"7";"0,334273624823695";"90618,693948311";"0,0638156037743334";"1";"5247"
"67";"67";"37";"15";"0,000853518423566526";"7";"0,309722948248824";"31337,9319279252";"0,0710162727745164";"1";"2369"
"68";"68";"34";"20";"0,000750113603441105";"6";"0,331963768792604";"41179,0838474471";"0,0632271953178701";"1";"1717"
"69";"69";"258";"87";"0,00501074399761777";"6";"0,352958697378872";"520342,647200087";"0,270842072613931";"1";"9094"
"72";"72";"41";"16";"0,00134007443493711";"7";"0,310371922472499";"44282,5334463565";"0,110548043187711";"1";"2340"
"73";"73";"3";"4";"0,000110734780502981";"7";"0,304236200256739";"178,256203428488";"0,00618142336068531";"0";"170"
"76";"76";"0";"2";"0,0000311204305365192";"7";"0,300998814965295";"0";"0";"0";"173"
"78";"78";"2";"0";"0,0000597063261005978";"0";"0";"0";"0,000512084091843132";"0";"121"
"79";"79";"5";"5";"0,000188313236938818";"7";"0,276718299992216";"323,673323131423";"0,00778659443721722";"1";"471"
"81";"81";"56";"64";"0,00117966115254238";"6";"0,340093752989572";"139563,167155341";"0,114112865978583";"1";"4731"
"82";"82";"4";"2";"0,000164876228427559";"7";"0,250581518291394";"3595,69009916305";"0,00426698371848844";"1";"301"
"84";"84";"11";"30";"0,000226582996886878";"6";"0,328618968386023";"21343,9491321186";"0,0134563597706152";"1";"1513"
"85";"85";"1";"0";"0,0000426930112005036";"0";"0";"0";"0,00153361437336651";"0";"101"
"86";"86";"94";"113";"0,00326796964453609";"6";"0,396232724030317";"416447,380096914";"0,274310235400046";"1";"2608"
"87";"87";"30";"10";"0,000971007586881374";"7";"0,281785034876347";"24622,6562367891";"0,0770398861164508";"1";"683"
"89";"89";"0";"4";"0,0000311204305365192";"7";"0,307141006821518";"0";"0";"0";"120"
"90";"90";"3";"12";"0,000103032471393801";"7";"0,318834080717489";"11875,5565581398";"0,0126227411110424";"1";"508"
"91";"91";"2";"2";"0,000100279698325506";"7";"0,273083422952835";"10,7720214980187";"0,0137281071764365";"0";"91"
"92";"92";"3";"2";"0,000110186473246737";"7";"0,269114307342922";"59,9469355688713";"0,0128160201149204";"1";"258"
"95";"95";"3";"11";"0,0000665296178763039";"7";"0,304236200256739";"5650,94566844629";"0,00188720605052951";"0";"114"
"96";"96";"7";"10";"0,000190800694033882";"7";"0,292833607907743";"580,421268493984";"0,0120271569742292";"1";"390"
"99";"99";"4";"6";"0,000132211518797812";"7";"0,299318009598383";"435,073495713121";"0,0013635435185358";"1";"641"
"101";"101";"0";"1";"0,0000311204305365192";"7";"0,292458261370178";"0";"0";"0";"113"
"103";"103";"4";"42";"0,000119529432471085";"6";"0,344944692412187";"18390,62261662";"0,00298727556441445";"1";"1084"
"104";"104";"3";"4";"0,00010019346186712";"7";"0,292520365341891";"1920,3071522999";"0,0125717800853417";"1";"351"
"106";"106";"2";"0";"0,0000447862139641367";"0";"0";"0";"0,000479380190457031";"0";"101"
"107";"107";"287";"87";"0,00576447381931413";"6";"0,363943488943489";"567062,667880962";"0,349446304608851";"1";"8486"
"111";"111";"1";"0";"0,000051988911899028";"0";"0";"0";"0,000329628450980322";"0";"101"
"112";"112";"85";"51";"0,00164987288937517";"7";"0,349214145383104";"154050,334717525";"0,111894995926955";"1";"3583"
"114";"114";"4";"10";"0,0000574058678061379";"7";"0,308299366923944";"190,333350613709";"0,00198068885462248";"1";"578"
"115";"115";"315";"59";"0,00724146809862723";"6";"0,353485134732027";"463445,353269424";"0,391046562614125";"1";"6011"
"117";"117";"9";"8";"0,000291568023127585";"6";"0,308058925476603";"670,397253985591";"0,0338660492106312";"1";"276"
"120";"120";"5";"3";"0,000161726693742017";"7";"0,26157015672136";"18,0162855650229";"0,00606405417460049";"0";"180"
"121";"121";"1";"1";"0,0000348993427684776";"7";"0,266886820774542";"25,4129020044596";"0,000234585940166365";"0";"193"
"123";"123";"1";"1";"0,000035529161473804";"8";"0,225849476024135";"0,833333333333333";"0,000234585940166365";"0";"69"
"126";"126";"3";"15";"0,0000585768803634694";"7";"0,31795009390931";"11429,4472932979";"0,00338919812977134";"1";"374"
"128";"128";"2";"3";"0,00018899622258946";"7";"0,268139990948861";"32,331292342588";"0,00854281755556121";"0";"153"
"129";"129";"19";"19";"0,000529966683547232";"6";"0,323358195379298";"7087,79355830287";"0,0448678708853693";"1";"1124"
"133";"133";"4";"7";"0,0000992535389665094";"7";"0,280694828266877";"108,339063640285";"0,00342517839400959";"1";"244"
"135";"135";"0";"4";"0,0000311204305365192";"7";"0,263407407407407";"0";"0";"0";"159"
"137";"137";"50";"23";"0,00100383151953856";"6";"0,331870799103809";"47907,0400715666";"0,0902336346875741";"1";"1522"
"138";"138";"5";"4";"0,000188704574743279";"7";"0,294678381962865";"201,210225831687";"0,0191061224134046";"1";"611"
"139";"139";"1";"3";"0,0000585932426778356";"7";"0,264017823988117";"3,48678478565369";"0,00152518169070441";"1";"309"
"140";"140";"0";"1";"0,0000311204305365192";"8";"0,250581354379536";"0";"0";"0";"49"
"143";"143";"0";"1";"0,0000311204305365192";"7";"0,263290389456538";"0";"0";"0";"51"
"145";"145";"1";"3";"0,0000335251928659473";"7";"0,308975584325311";"70,3297476614613";"0,000234585940166365";"0";"184"
"146";"146";"14";"48";"0,000488392080211967";"6";"0,357789855072464";"45765,5133811194";"0,0486183033912612";"1";"707"
"148";"148";"8";"8";"0,000235946760091699";"7";"0,291345681035896";"6923,00117817101";"0,019388833685271";"1";"280"
"149";"149";"3";"10";"0,0000824327151081742";"7";"0,286370227162881";"11105,0656111806";"0,00260120974641673";"1";"508"
"151";"151";"1";"0";"0,000036177478374038";"0";"0";"0";"0,000598519652685243";"0";"141"
"152";"152";"11";"40";"0,000306904801896492";"7";"0,356748620170597";"23780,2075560804";"0,0284931444405706";"1";"1037"
"154";"154";"19";"11";"0,000532788423092932";"7";"0,299570236791101";"6821,53531880148";"0,0310126882317539";"1";"446"
"157";"157";"0";"1";"0,0000311204305365192";"7";"0,260933372468447";"0";"0";"1";"308"
"158";"158";"14";"41";"0,000339459002694206";"6";"0,352923657301698";"26331,3431437839";"0,0333598861412066";"1";"1335"
"160";"160";"2";"6";"0,0000718164695727586";"7";"0,275971758864148";"3556";"0,000510883024805827";"0";"176"
"161";"161";"1";"4";"0,0000395180153584541";"7";"0,292660852394273";"0";"0,000244794250290666";"0";"193"
"164";"164";"0";"6";"0,0000311204305365192";"7";"0,282128434555388";"0";"0";"1";"273"
"166";"166";"133";"34";"0,00271707850092336";"6";"0,339833667909378";"118274,847675989";"0,240737984185773";"1";"3847"
"167";"167";"2";"2";"0,0000527442081703087";"8";"0,245647969052224";"32,93471807863";"0,000479380190457031";"1";"296"
"171";"171";"1";"0";"0,0000368018271514777";"0";"0";"0";"0,00027379642937708";"0";"101"
"172";"172";"15";"13";"0,00055874999997037";"7";"0,32543024533138";"23265,2485897298";"0,0695302108128458";"1";"423"
"173";"173";"2";"7";"0,0000579033107474179";"7";"0,280517635918883";"92,8032627462883";"0,00306063591309296";"1";"270"
"177";"177";"26";"28";"0,000465232905339478";"6";"0,32134140829793";"23985,4892212777";"0,0367438520711703";"1";"2007"
"180";"180";"4";"5";"0,000197131924451072";"7";"0,296373488953731";"315,488140019056";"0,00778473415524511";"0";"151"
"184";"184";"27";"18";"0,000508897375461655";"6";"0,31619674464111";"11819,3464290958";"0,0446418817524826";"1";"1306"
"185";"185";"9";"21";"0,00029550927589348";"6";"0,326476260446322";"17275,1142049552";"0,0214426799657439";"1";"1488"
"188";"188";"1";"3";"0,0000657303118174112";"7";"0,301118075554803";"34,6450780802041";"0,00174611272309085";"0";"116"
"192";"192";"31";"13";"0,000670574817034993";"7";"0,312335266209805";"22400,3351412445";"0,0853095549958294";"1";"603"
"194";"194";"2";"3";"0,0000738540048766089";"8";"0,263861055444222";"5,19647535610451";"0,00173787277917824";"0";"83"
"200";"200";"1";"0";"0,0000794866585943655";"0";"0";"0";"0,00154905279641034";"0";"51"
"201";"201";"1";"1";"0,0000585932426778356";"7";"0,260917431192661";"7,77983003118289";"0,00152518169070441";"0";"51"
"203";"203";"9";"37";"0,000343412382433549";"6";"0,339898651878765";"52270,0800681524";"0,0212660177744114";"1";"1101"
"204";"204";"19";"16";"0,000430890188955985";"7";"0,309722948248824";"11716,4410807241";"0,0356747421132481";"1";"1824"
"205";"205";"4";"24";"0,000175959017367307";"6";"0,319005743000718";"18033,4674920168";"0,0105777268947625";"1";"372"
"207";"207";"3";"5";"0,000159814666353895";"6";"0,315747402078337";"1544,70107051557";"0,0227921291410796";"0";"198"
"209";"209";"1";"0";"0,0000381272327210816";"0";"0";"0";"0,000291900242114516";"0";"31"
"210";"210";"1";"6";"0,0000488201953068813";"7";"0,278539528324062";"11072,6711511396";"0,000966425996898598";"0";"81"
"219";"219";"18";"16";"0,000516593191522798";"7";"0,308754559666493";"25880,1926078622";"0,0402805101162748";"1";"2104"
"221";"221";"0";"2";"0,0000311204305365192";"7";"0,296605221452999";"0";"0";"0";"126"
"222";"222";"40";"6";"0,00111901493975928";"7";"0,294849465041055";"9946,41833317859";"0,0604350587965389";"1";"780"
"223";"223";"17";"20";"0,000416463438862921";"7";"0,310020057556466";"48359,3804392134";"0,0411425104766115";"1";"911"
"224";"224";"4";"7";"0,000137561753232036";"7";"0,297838471849866";"168,769406747734";"0,013433723052641";"0";"212"
"225";"225";"2";"9";"0,000065004997011117";"7";"0,29448310139165";"5620,29355379323";"0,00161674635353661";"0";"188"
"226";"226";"15";"27";"0,000285600512007204";"7";"0,322127582457412";"13006,4877911998";"0,021687451732625";"1";"613"
"228";"228";"0";"3";"0,0000311204305365192";"7";"0,293544659072148";"0";"0";"0";"127"
"230";"230";"3";"1";"0,0000952256386324888";"8";"0,215141612200436";"12,7197602235823";"0,000899118148779096";"0";"121"
"231";"231";"100";"37";"0,002555091876219";"6";"0,355428914217157";"185087,844766001";"0,207195304852034";"1";"3086"
"233";"233";"5";"7";"0,000140862616818491";"6";"0,322741715842034";"970,635894375434";"0,0127262480021926";"0";"39"
"234";"234";"2";"4";"0,0000748634877411665";"7";"0,274305555555556";"0";"0,00223795204283939";"0";"183"
"235";"235";"2";"0";"0,000123190832478234";"0";"0";"0";"0,000634695383951512";"0";"181"
"237";"237";"2";"2";"0,0000652875694802426";"7";"0,260936582501468";"2,39037046737693";"0,000764343236861215";"0";"199"
"238";"238";"36";"61";"0,000830499519472924";"6";"0,364241803278689";"104020,864043276";"0,0711471022287204";"1";"1818"
"239";"239";"40";"19";"0,000995632260538403";"6";"0,315663292488013";"57241,5305014942";"0,0936846074022252";"1";"2067"
"243";"243";"3";"7";"0,000158927465944509";"7";"0,31145961100403";"12241,8939299794";"0,0152308885839014";"0";"129"
"245";"245";"4";"11";"0,00014405803035844";"6";"0,311978938130759";"15578,0710966774";"0,0119574329770559";"1";"277"
"246";"246";"3";"8";"0,000112726608427846";"6";"0,320097244732577";"174,801929457654";"0,0171754434154761";"0";"192"
"249";"249";"1";"0";"0,0000619277113196113";"0";"0";"0";"0,00062309485609033";"0";"101"
"250";"250";"3";"13";"0,000137259114751161";"7";"0,308352849336456";"9626,76949563506";"0,00660149748429045";"1";"293"
"251";"251";"13";"2";"0,000329068011270745";"7";"0,294190665342602";"540,098395858966";"0,0274128222825669";"1";"676"
"252";"252";"0";"2";"0,0000311204305365192";"7";"0,265968586387435";"0";"0";"0";"149"
"258";"258";"2";"8";"0,000102967275558186";"7";"0,286393297349553";"5635,97649420296";"0,00683754312447174";"0";"168"
"260";"260";"1";"0";"0,0000950858651926462";"0";"0";"0";"0,0168620622660707";"0";"109"
"262";"262";"4";"9";"0,00015605477451109";"7";"0,296893268748956";"18198,9935731217";"0,00830793401928592";"0";"176"
"263";"263";"4";"33";"0,000196331740182723";"6";"0,339249928428285";"28112,1633981328";"0,0217037460118835";"1";"888"
"264";"264";"1";"1";"0,0000373523368718953";"7";"0,253711104767342";"1,31368974094781";"0,000419049386918874";"0";"41"
"265";"265";"1";"1";"0,0000585645527701949";"8";"0,235930448632864";"0";"0,000951039915113647";"0";"38"
"277";"277";"7";"4";"0,000269136243981917";"7";"0,288555194805195";"3770,22333902434";"0,0183004806433027";"1";"1344"
"279";"279";"12";"10";"0,00025886590932236";"7";"0,296670282900776";"6865,81380408251";"0,0166422866640881";"1";"1518"
"284";"284";"13";"9";"0,000741782933286044";"7";"0,319722996672363";"8835,45474371588";"0,10010907562228";"1";"393"
"285";"285";"2";"4";"0,0000594132061397893";"7";"0,251627972819932";"1,02059080400776";"0,00258790933784001";"0";"69"
"286";"286";"0";"1";"0,0000311204305365192";"8";"0,223985890652557";"0";"0";"0";"41"
"288";"288";"0";"2";"0,0000311204305365192";"7";"0,267791249341065";"0";"0";"0";"151"
"294";"294";"1";"0";"0,0000337265770973863";"0";"0";"0";"0,000244794250290666";"0";"101"
"295";"295";"1";"1";"0,0000540115649992974";"8";"0,23649547631719";"0";"0,000890651287100582";"0";"36"
"298";"298";"7";"0";"0,000164716247005075";"0";"0";"0";"0,00986246984173549";"0";"101"
"299";"299";"1";"11";"0,0000337265770973863";"7";"0,291878589007383";"0";"0,000244794250290666";"1";"453"
"301";"301";"5";"11";"0,000106517323344364";"7";"0,316365578001246";"6649,90251746212";"0,00658902032484619";"1";"254"
"303";"303";"6";"7";"0,000163220250921481";"7";"0,276589123161908";"13941,908828597";"0,0140955435290207";"1";"774"
"304";"304";"0";"3";"0,0000311204305365192";"7";"0,312368236120871";"0";"0";"0";"163"
"307";"307";"68";"87";"0,00133745673350918";"6";"0,368355610817532";"137751,242999973";"0,108621409833026";"1";"3814"
"308";"308";"4";"5";"0,000152171610553784";"7";"0,286185799388182";"145,376817038272";"0,00734889399843146";"0";"179"
"312";"312";"1";"1";"0,0000585645527701949";"8";"0,235930448632864";"0";"0,000951039915113647";"0";"158"
"313";"313";"2";"0";"0,0000615453154919836";"0";"0";"0";"0,00389574200052784";"0";"156"
"314";"314";"2";"2";"0,000093143298583109";"7";"0,274920733121955";"0";"0,00823324730345103";"0";"163"
"316";"316";"1";"2";"0,000135447077088521";"7";"0,262807717897538";"0";"0,00816455213733518";"0";"146"
"318";"318";"0";"4";"0,0000311204305365192";"7";"0,278596051394547";"0";"0";"0";"41"
"320";"320";"2";"6";"0,0000848235970155452";"6";"0,316760224538893";"104,228066581061";"0,0126489580514152";"0";"173"
"321";"321";"0";"2";"0,0000311204305365192";"7";"0,292988382631622";"0";"0";"0";"136"
"322";"322";"1";"0";"0,0000363154522764511";"0";"0";"0";"0,000667986561442";"0";"76"
"324";"324";"3";"12";"0,000107438112106183";"7";"0,307127429805616";"5835,33096092485";"0,00910921081498437";"1";"328"
"325";"325";"0";"3";"0,0000311204305365192";"7";"0,279867779002046";"0";"0";"0";"101"
"327";"327";"1";"5";"0,0000374945005479113";"7";"0,280056688449728";"0";"0,000244794250290666";"1";"228"
"331";"331";"3";"0";"0,000122367064918302";"0";"0";"0";"0,00506153976589599";"0";"165"
"333";"333";"0";"3";"0,0000311204305365192";"7";"0,275274810342158";"0";"0";"0";"59"
"336";"336";"5";"2";"0,000180132824276038";"8";"0,255442983401595";"68,3199046407059";"0,00337812267114135";"0";"126"
"338";"338";"62";"66";"0,00172995054038418";"6";"0,363459768939781";"200428,959734996";"0,137655296114246";"1";"1309"
"339";"339";"1";"2";"0,0000430798822331372";"7";"0,261878453038674";"29,4546509157884";"0,0003322889794078";"0";"129"
"340";"340";"4";"13";"0,000123678158601243";"7";"0,312885055447985";"20809,390008243";"0,00895473981847544";"1";"530"
"342";"342";"3";"10";"0,000185037997129005";"7";"0,313409151018249";"7884,39267111386";"0,00829974519469159";"0";"81"
"344";"344";"8";"0";"0,000365347909939386";"0";"0";"0";"0,0486903297860234";"0";"189"
"345";"345";"0";"1";"0,0000311204305365192";"7";"0,285255896037221";"0";"0";"0";"111"
"349";"349";"5";"3";"0,000148965043114355";"7";"0,293534803071588";"100,183252265627";"0,00851717741282181";"0";"206"
"352";"352";"4";"8";"0,000202216092322154";"7";"0,294458709517104";"946,904184668562";"0,0182078487658738";"1";"290"
"355";"355";"1";"0";"0,0000531241178901431";"0";"0";"0";"0,000559593616382039";"0";"137"
"359";"359";"1";"19";"0,0000325778623115933";"6";"0,338957201410733";"0";"0,000244794250290666";"0";"121"
"364";"364";"1";"0";"0,0000380366395968833";"0";"0";"0";"0,000254705928266681";"0";"51"
"367";"367";"0";"2";"0,0000311204305365192";"8";"0,255551563061444";"0";"0";"1";"221"
"368";"368";"16";"26";"0,000317776014954371";"6";"0,321486706456864";"16697,5651832963";"0,0267497875773745";"1";"827"
"370";"370";"1";"0";"0,0000792002426755068";"0";"0";"0";"0,00435521731492241";"0";"101"
"374";"374";"1";"0";"0,0000377335269424465";"0";"0";"0";"0,000234585940166365";"0";"101"
"377";"377";"2";"3";"0,0000817932152330185";"7";"0,275666873449131";"0";"0,00274439654720618";"0";"163"
"380";"380";"1";"1";"0,0000400950922497156";"7";"0,260917431192661";"0";"0,000357799836011668";"0";"41"
"381";"381";"2";"0";"0,000096525050150613";"0";"0";"0";"0,00274511762642301";"0";"101"
"382";"382";"0";"2";"0,0000311204305365192";"7";"0,265333532308611";"0";"0";"0";"38"
"387";"387";"1";"0";"0,0000728068861841896";"0";"0";"0";"0,0122029254857321";"0";"101"
"389";"389";"111";"95";"0,00239744476214473";"6";"0,371628684925779";"293970,390889354";"0,166453865359145";"1";"4911"
"392";"392";"1";"1";"0,0000529286502312018";"8";"0,250546197758827";"0";"0,00146431446009803";"0";"43"
"393";"393";"10";"29";"0,000378539105816549";"6";"0,335567302246555";"32471,7532865928";"0,0200320115025848";"1";"384"
"395";"395";"2";"1";"0,0000757430515135759";"8";"0,237538420419618";"15,3145195279556";"0,00304340524302884";"0";"111"
"397";"397";"4";"7";"0,0000753606642755763";"7";"0,269665478267466";"5572,21099320384";"0,00217711409690131";"1";"534"
"400";"400";"6";"5";"0,000222660626718634";"7";"0,282748747315676";"256,834197876591";"0,0128029871038177";"0";"190"
"403";"403";"1";"9";"0,0000343661223261074";"7";"0,285760205721633";"0";"0,000244794250290666";"0";"166"
"405";"405";"2";"4";"0,0000867953133424883";"7";"0,269890677194048";"16,669423939941";"0,00377739521790711";"0";"133"
"407";"407";"1";"1";"0,0000426930112005036";"7";"0,267012167643082";"0";"0,00153361437336651";"0";"151"
"408";"408";"43";"67";"0,00165386433507739";"7";"0,372134408039359";"183295,482228232";"0,13975447269006";"1";"909"
"409";"409";"3";"1";"0,0000752765226821159";"8";"0,272894757043064";"120,277391989603";"0,0032812857981632";"0";"146"
"410";"410";"3";"19";"0,0000899132520389212";"7";"0,304940813175502";"12317,6712069229";"0,00116862932255906";"1";"306"
"411";"411";"0";"2";"0,0000311204305365192";"7";"0,277270955165692";"0";"0";"0";"113"
"414";"414";"3";"4";"0,000160277224133161";"7";"0,27189292543021";"823,260848361518";"0,0046950816590937";"0";"153"
"416";"416";"2";"7";"0,000144156291907945";"7";"0,313796451584429";"52,6255350788661";"0,0133120560224427";"0";"152"
"420";"420";"1";"2";"0,000135447077088521";"7";"0,263724035608309";"0";"0,00816455213733518";"0";"143"
"421";"421";"0";"2";"0,0000311204305365192";"7";"0,260971671803904";"0";"0";"0";"163"
"422";"422";"1";"0";"0,0000319832822565722";"0";"0";"0";"0,000244580801113421";"0";"101"
"423";"423";"0";"1";"0,0000311204305365192";"7";"0,239978404643002";"0";"0";"1";"275"
"430";"430";"103";"63";"0,00275944930058772";"6";"0,334336499576789";"225912,798594244";"0,173046231385479";"1";"7703"
"434";"434";"0";"3";"0,0000311204305365192";"8";"0,257231703789413";"0";"0";"0";"71"
"437";"437";"1";"1";"0,0000508721777659906";"7";"0,265258916579615";"0";"0,00276962390187738";"0";"21"
"438";"438";"1";"6";"0,0000683512509090118";"7";"0,282861234882241";"5566,34285253476";"0,00347476513402786";"1";"315"
"440";"440";"1";"0";"0,0000408035535819135";"0";"0";"0";"0,000291669578059625";"0";"41"
"444";"444";"59";"37";"0,00109139056981778";"7";"0,330421042847848";"56289,4720388498";"0,0875605314274669";"1";"3120"
"445";"445";"13";"12";"0,00028922451374617";"6";"0,314796776764367";"12903,3277291029";"0,0157770064769892";"1";"1464"
"447";"447";"2";"0";"0,0000514134100855846";"0";"0";"0";"0,00103270105633476";"0";"101"
"451";"451";"2";"1";"0,0000943125436772821";"7";"0,268241152946503";"3572,40463331503";"0,00184297720422015";"0";"128"
"452";"452";"6";"2";"0,000164068622600229";"7";"0,273440504576571";"315,733222792241";"0,00806788202659253";"1";"304"
"455";"455";"1";"1";"0,0000399378924110889";"7";"0,260933372468447";"95,0461274843806";"0,000234585940166365";"0";"31"
"456";"456";"1";"0";"0,0000402713933541906";"0";"0";"0";"0,000292022008971722";"0";"101"
"460";"460";"122";"43";"0,00306369277996371";"7";"0,346322454943984";"187106,771059725";"0,180077571621426";"1";"2145"
"461";"461";"8";"10";"0,000275809220731126";"7";"0,319034371354213";"802,135243063977";"0,0234477646549784";"0";"179"
"462";"462";"2";"2";"0,0000556231349627392";"7";"0,259618894648463";"1,909871413708";"0,000499796810705631";"0";"151"
"464";"464";"1";"4";"0,0000395180153584541";"7";"0,302664056515448";"0";"0,000244794250290666";"0";"176"
"466";"466";"3";"13";"0,0000867006832611081";"7";"0,299419338550871";"4124,91407406329";"0,00078784776601623";"1";"443"
"468";"468";"1";"1";"0,0000508721777659906";"7";"0,265258916579615";"0";"0,00276962390187738";"0";"91"
"469";"469";"2";"2";"0,00011887204523505";"7";"0,250581518291394";"0";"0,00377739521790711";"0";"161"
"471";"471";"5";"0";"0,000143432412865647";"0";"0";"0";"0,00338713572055658";"0";"101"
"476";"476";"17";"18";"0,000397750417372398";"6";"0,334651228466535";"15598,2235697695";"0,0440047870396282";"1";"580"
"478";"478";"3";"3";"0,000120871553159504";"7";"0,300075968599645";"1280,51022902473";"0,0036998419415263";"0";"161"
"483";"483";"0";"1";"0,0000311204305365192";"7";"0,262280572355805";"0";"0";"0";"61"
"485";"485";"2";"7";"0,0000732307610567585";"7";"0,293437886917045";"72,8543299293688";"0,00376525204937393";"0";"175"
"489";"489";"2";"3";"0,0000505909237241539";"7";"0,265017141153674";"18,8769117791791";"0,000500013242236945";"0";"138"
"491";"491";"1";"5";"0,0000874401990977227";"6";"0,321254292427255";"0";"0,00737353600528047";"0";"175"
"492";"492";"1";"0";"0,000036177478374038";"0";"0";"0";"0,000598519652685243";"0";"66"
"494";"494";"1";"1";"0,000080076141095408";"7";"0,260898282694848";"0";"0,00594689183737115";"0";"138"
"496";"496";"2";"7";"0,000049483009671158";"7";"0,307213822894168";"3618,86398334901";"0,000479380190457031";"0";"203"
"498";"498";"2";"6";"0,0000607018240453484";"7";"0,30387212582272";"96,6565056419186";"0,00295062230695411";"1";"280"
"500";"500";"40";"35";"0,000698831745906925";"6";"0,345783484096878";"85815,1999428249";"0,0729132624966668";"1";"1711"
"502";"502";"1";"6";"0,0000362568168593035";"7";"0,296425893526618";"0";"0,000244794250290666";"0";"143"
"504";"504";"3";"12";"0,000078765337882758";"6";"0,315719360568384";"11188,0888523177";"0,00573262267169779";"1";"313"
"506";"506";"1";"0";"0,0000561930140707978";"0";"0";"0";"0,00190620834400254";"0";"101"
