"questionId";"finished";"experts";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector"
"1";"1";"1";"9,0000";"5,0000";"0,000344643923361886";"7,0000";"0,301398897838067";"422,56781333881";"0,0345575709345774"
"2";"1";"3";"74,6667";"25,6667";"0,0014924621865483893";"6,6667";"0,32097890283581204";"108026,14108397548";"0,10610419993783787"
"3";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"4";"1";"3";"2,3333";"4,0000";"0,00008604215998995032";"7,0000";"0,27259869173594303";"40,86595664131914";"0,0062261557537168334"
"5";"1";"3";"145,0000";"65,6667";"0,003282998363859452";"6,6667";"0,3288770277648207";"390837,8631273478";"0,1769614259194611"
"6";"1";"4";"182,6667";"69,6667";"0,003545782556400938";"4,3333";"0,226666556063001";"521044,91802961915";"0,20373083887499657"
"8";"1";"2";"90,5000";"32,0000";"0,0020275798420437753";"7,0000";"0,330309113945609";"122636,63001504425";"0,1609772955343015"
"9";"1";"6";"8,8000";"7,4000";"0,0002612844253932242";"5,6000";"0,23719888134073158";"11756,169418972815";"0,019879959989505303"
"10";"1";"3";"15,5000";"15,5000";"0,00036302190934237055";"7,0000";"0,329500457569666";"16452,2102765523";"0,02870762928903535"
"11";"1";"4";"345,2500";"68,5000";"0,00719808636096354";"6,2500";"0,3359033853292653";"791120,6780381385";"0,2819332108237471"
"13";"0";"0";"4,0000";"2,0000";"0,000113430988442234";"8,0000";"0,235695816482132";"22,4436757301337";"0,00242129823760903"
"16";"1";"2";"56,0000";"34,0000";"0,001552046611974803";"6,5000";"0,31786769870742804";"113167,6832037914";"0,1038019011600282"
"23";"1";"3";"222,6667";"104,0000";"0,004299588670634623";"6,0000";"0,3682222343365747";"593872,4189802505";"0,2660197280001237"
"27";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"28";"1";"1";"11,0000";"3,0000";"0,000484576897617513";"7,0000";"0,266771724448447";"354,02053199763";"0,0381058426380194"
"29";"1";"3";"185,6667";"73,6667";"0,003583358250219147";"6,6667";"0,326440622923853";"523052,8692290653";"0,20299999253006162"
"32";"1";"4";"56,7500";"22,7500";"0,001170948917987412";"5,0000";"0,237634830976996";"86796,3993037879";"0,08557505458305179"
"33";"1";"3";"13,6667";"8,6667";"0,00044309231916008";"7,0000";"0,28908736093102866";"5519,638176876593";"0,026024387631710236"
"38";"1";"0";"14,6000";"8,2000";"0,0004594052176398837";"5,6000";"0,2322389867013058";"16459,056652438147";"0,044116678089121696"
"46";"1";"1";"28,0000";"22,0000";"0,000711058182568423";"7,0000";"0,316534591754964";"38001,9777943362";"0,0719013891099968"
"50";"1";"1";"31,0000";"19,0000";"0,000620184328911906";"7,0000";"0,308379597501735";"37368,5549708487";"0,0601245392737832"
"52";"1";"1";"140,0000";"48,0000";"0,00271508524915044";"7,0000";"0,350246305418719";"200990,726583732";"0,211406547880892"
"58";"0";"0";"45,5000";"49,5000";"0,001057539012900544";"6,0000";"0,3411642053674865";"92124,63963552985";"0,08840176210116865"
"64";"1";"2";"6,5000";"6,5000";"0,00021212999851525852";"7,0000";"0,284031990514056";"3623,3372506512164";"0,013587714061244111"
"69";"1";"2";"45,0000";"27,0000";"0,0009057997915585935";"7,0000";"0,30539215105223205";"77034,175501545";"0,05897952505077774"
"72";"1";"2";"24,5000";"17,5000";"0,000568388760217352";"7,0000";"0,30856707858411403";"31624,37378935545";"0,050202524695029005"
"73";"1";"2";"105,0000";"40,0000";"0,002120655558932304";"6,5000";"0,3330204959136485";"167370,06935277308";"0,15119033040471241"
"75";"1";"1";"192,0000";"64,0000";"0,00372471792634181";"6,0000";"0,357286432160804";"308859,946097684";"0,26210015069315"
"77";"1";"1";"315,0000";"59,0000";"0,00724146809862723";"6,0000";"0,353485134732027";"463445,353269424";"0,391046562614125"
"82";"1";"2";"36,5000";"31,0000";"0,0008686616313386415";"7,0000";"0,32540410828932953";"64310,3358713236";"0,0678584964421651"
"90";"1";"5";"137,2000";"45,4000";"0,0030586534111256294";"6,6000";"0,3300574994189394";"215088,59136752403";"0,18916569371789146"
"91";"1";"2";"43,0000";"28,0000";"0,001183169757522985";"7,0000";"0,322322773648097";"67450,61369733376";"0,0871818234810222"
"92";"1";"2";"30,5000";"34,0000";"0,0006841828636428295";"6,5000";"0,3173860674762185";"69882,18869058635";"0,0666094941959938"
"93";"0";"0";"27,0000";"18,0000";"0,000508897375461655";"6,0000";"0,31619674464111";"11819,3464290958";"0,0446418817524826"
"94";"1";"4";"108,0000";"39,7500";"0,0023399897248774";"7,2500";"0,30663703800644904";"221674,3145701132";"0,11819749941919616"
"99";"1";"1";"12,0000";"10,0000";"0,00025886590932236";"7,0000";"0,296670282900776";"6865,81380408251";"0,0166422866640881"
"100";"0";"0";"4,0000";"6,0000";"0,000132211518797812";"7,0000";"0,299318009598383";"435,073495713121";"0,0013635435185358"
"101";"0";"0";"8,0000";"7,5000";"0,00026772230869788396";"7,0000";"0,297116252872905";"501,494540916397";"0,0232923639544033"
"107";"1";"2";"25,0000";"22,0000";"0,000595932193085444";"7,0000";"0,3190988539609625";"45565,36660419619";"0,037381599428359905"
"108";"0";"0";"290,5000";"123,0000";"0,00556453155843308";"6,5000";"0,3737507842821255";"826699,7137525855";"0,31727007506707117"
"109";"0";"0";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"111";"1";"1";"287,0000";"87,0000";"0,00576447381931413";"6,0000";"0,363943488943489";"567062,667880962";"0,349446304608851"
"115";"1";"3";"46,6667";"25,6667";"0,0009342231506760283";"6,6667";"0,324873249186167";"67352,51934711907";"0,0702152693424503"
"117";"0";"0";"260,5000";"95,2500";"0,0052494074866177975";"6,5000";"0,3683861482028205";"601236,6997778496";"0,3067063300174704"
"120";"0";"0";"192,0000";"64,0000";"0,00372471792634181";"6,0000";"0,357286432160804";"308859,946097684";"0,26210015069315"
"121";"1";"2";"282,0000";"114,0000";"0,005406928109662861";"6,5000";"0,36488126774776";"800391,355675598";"0,32131296773490287"
"122";"0";"0";"27,2500";"18,0000";"0,000777416069575246";"7,0000";"0,3149256163126813";"36328,72855507175";"0,05725619298227432"
"126";"1";"2";"29,0000";"21,0000";"0,0006776665456898025";"7,0000";"0,3142321450831485";"45579,396172084984";"0,04561421302845015"
"147";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"150";"0";"0";"36,0000";"61,0000";"0,000830499519472924";"6,0000";"0,364241803278689";"104020,864043276";"0,0711471022287204"
"156";"1";"1";"103,0000";"63,0000";"0,00275944930058772";"6,0000";"0,334336499576789";"225912,798594244";"0,173046231385479"
"157";"1";"1";"19,0000";"11,0000";"0,000423600622032613";"7,0000";"0,31145961100403";"14678,3787583835";"0,0287996268377967"
"158";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"160";"1";"1";"287,0000";"87,0000";"0,00576447381931413";"6,0000";"0,363943488943489";"567062,667880962";"0,349446304608851"
"163";"1";"2";"50,5000";"52,0000";"0,00110296311632562";"6,5000";"0,3371836889066335";"115090,93055182601";"0,0889642348764582"
"165";"1";"2";"8,5000";"6,5000";"0,00024912276680628617";"7,0000";"0,28618725345143703";"3122,464457764988";"0,010179433163734932"
"166";"1";"4";"76,0000";"43,2500";"0,001629127854581957";"6,5000";"0,33613274365040874";"129710,53875563157";"0,12743398851189047"
"169";"0";"0";"30,0000";"16,0000";"0,0008854823119465475";"7,0000";"0,3100474353606615";"27999,4872635403";"0,07311139265047956"
"171";"1";"4";"51,7500";"17,5000";"0,0010333595291435245";"5,0000";"0,24106343352023973";"77594,72723918821";"0,07231037384417886"
"173";"1";"1";"50,0000";"23,0000";"0,00100383151953856";"6,0000";"0,331870799103809";"47907,0400715666";"0,0902336346875741"
"175";"0";"0";"1,0000";"0,0000";"0,0000344397950917987";"0,0000";"0";"0";"0,000302378130591692"
"176";"0";"0";"1,0000";"0,0000";"0,0000344397950917987";"0,0000";"0";"0";"0,000302378130591692"
"177";"1";"0";"3,0000";"3,0000";"0,000120871553159504";"7,0000";"0,300075968599645";"1280,51022902473";"0,0036998419415263"
"178";"1";"0";"1,0000";"0,0000";"0,0000794866585943655";"0,0000";"0";"0";"0,00154905279641034"
"182";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"183";"1";"2";"158,0000";"29,5000";"0,0036397976656741557";"3,0000";"0,1767425673660135";"231722,676634712";"0,19566923142811976"
"186";"1";"3";"8,6667";"9,3333";"0,0002491636421478098";"7,0000";"0,30684138571316905";"8800,838666781829";"0,018459493916695702"
"188";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"189";"1";"1";"258,0000";"87,0000";"0,00501074399761777";"6,0000";"0,352958697378872";"520342,647200087";"0,270842072613931"
"190";"1";"2";"6,5000";"2,5000";"0,0002686605528939108";"7,5000";"0,2562098467503355";"193,47762503813";"0,019292611414238218"
"192";"1";"1";"287,0000";"87,0000";"0,00576447381931413";"6,0000";"0,363943488943489";"567062,667880962";"0,349446304608851"
"193";"1";"2";"31,0000";"33,5000";"0,0006850080717588965";"6,5000";"0,318617588631195";"72589,43214260077";"0,0703465060742322"
"195";"1";"2";"30,5000";"13,0000";"0,0007442042085780364";"6,5000";"0,299321261776128";"24130,530301782113";"0,06416973866279675"
"200";"1";"1";"19,0000";"11,0000";"0,000423600622032613";"7,0000";"0,31145961100403";"14678,3787583835";"0,0287996268377967"
"201";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"202";"1";"1";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"222";"1";"4";"74,2500";"28,7500";"0,0015024879427851228";"7,0000";"0,297025339610733";"134720,3642332365";"0,08444102222477484"
"228";"1";"4";"24,2500";"22,5000";"0,0006847639729430678";"5,0000";"0,23412832163799577";"46624,50079741046";"0,05512925192465473"
"230";"1";"2";"25,0000";"10,0000";"0,000590367679933989";"7,0000";"0,3064864847872115";"18293,676676464784";"0,0447212348392127"
"239";"1";"2";"249,5000";"57,0000";"0,005267229074765139";"6,0000";"0,3513731852612645";"419377,6710512131";"0,28365046135943195"
"240";"1";"1";"14,0000";"11,0000";"0,000398680839893128";"7,0000";"0,313658020116464";"9991,11901228069";"0,0201035540324755"
"242";"1";"1";"140,0000";"48,0000";"0,00271508524915044";"7,0000";"0,350246305418719";"200990,726583732";"0,211406547880892"
"249";"0";"0";"78,0000";"30,0000";"0,0015805522345600197";"7,0000";"0,318539321823447";"103602,25078504173";"0,11563515705276389"
"251";"1";"1";"16,0000";"12,0000";"0,000446019219969599";"7,0000";"0,286832338228175";"6213,77498635146";"0,0198637662246358"
"257";"1";"6";"94,6000";"29,4000";"0,002253843060016961";"6,4000";"0,3134264676188992";"138637,6593109812";"0,14775101263034457"
"264";"1";"3";"46,3333";"50,3333";"0,001115366488175596";"6,3333";"0,3366117716977026";"108569,04993766174";"0,0981510160753416"
"268";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"279";"0";"0";"5,0000";"0,6667";"0,00013504709682150387";"2,3333";"0,09806355511420067";"180,03279861965532";"0,009307411379700087"
"280";"1";"0";"15,6667";"11,3333";"0,00036234529415881214";"4,3333";"0,20831710143586765";"12566,513012319332";"0,029606044623095077"
"285";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"286";"0";"0";"25,0000";"15,0000";"0,0005218924754722596";"7,0000";"0,3099196042528825";"26023,4668646161";"0,04446208305578995"
"287";"1";"3";"45,6667";"36,6667";"0,0010300605427197532";"6,6667";"0,3238811635783347";"104139,66432892061";"0,0711846576134148"
"291";"1";"1";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"295";"1";"2";"56,5000";"62,0000";"0,0018457851332843516";"6,5000";"0,3538461675171735";"215562,87942764876";"0,15155493111892135"
"299";"1";"1";"31,0000";"19,0000";"0,000620184328911906";"7,0000";"0,308379597501735";"37368,5549708487";"0,0601245392737832"
"303";"1";"1";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"304";"1";"3";"33,6667";"29,6667";"0,0007278733436261086";"6,6667";"0,31362538040843196";"57247,28688236517";"0,06500345826732516"
"305";"1";"2";"144,5000";"44,5000";"0,0029148806943971864";"6,5000";"0,31244003572247847";"283532,5291257147";"0,1751053239228561"
"306";"1";"4";"31,2500";"18,5000";"0,0006608798857034642";"5,2500";"0,2365372344225085";"48797,27825684951";"0,050059063557019765"
"315";"1";"2";"96,5000";"35,0000";"0,0018867690608243455";"6,5000";"0,317912980242433";"159966,3086244118";"0,1315332883450243"
"319";"1";"1";"258,0000";"87,0000";"0,00501074399761777";"6,0000";"0,352958697378872";"520342,647200087";"0,270842072613931"
"320";"1";"2";"2,5000";"6,0000";"0,00008228889344289231";"3,5000";"0,1594170403587445";"5937,7782790699";"0,00825924155578512"
"324";"0";"0";"90,3333";"38,3333";"0,0018018356041592531";"6,3333";"0,3200432620306903";"179242,03348956082";"0,09856997699122816"
"328";"1";"6";"102,5000";"45,8333";"0,0020273730991231336";"6,6667";"0,31447029882169586";"279995,0706705085";"0,11925251781208501"
"329";"1";"1";"14,0000";"11,0000";"0,000398680839893128";"7,0000";"0,313658020116464";"9991,11901228069";"0,0201035540324755"
"337";"0";"0";"315,0000";"59,0000";"0,00724146809862723";"6,0000";"0,353485134732027";"463445,353269424";"0,391046562614125"
"339";"1";"2";"18,0000";"11,0000";"0,0004028683692019221";"6,5000";"0,2957913317205335";"20590,496859430405";"0,031863496064287865"
"340";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"344";"1";"6";"107,0000";"45,3333";"0,0020652336264885937";"6,8333";"0,31863300251285565";"281626,75541952316";"0,1170976721524634"
"345";"1";"3";"39,0000";"46,0000";"0,0008266546329372171";"6,6667";"0,3446889546114673";"76952,25210183578";"0,059906473332409164"
"363";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"364";"0";"0";"4,0000";"2,0000";"0,000113430988442234";"8,0000";"0,235695816482132";"22,4436757301337";"0,00242129823760903"
"371";"1";"2";"158,0000";"29,5000";"0,003638822788500634";"3,0000";"0,1767425673660135";"231722,676634712";"0,19582254113340514"
"373";"1";"1";"68,0000";"87,0000";"0,00133745673350918";"6,0000";"0,368355610817532";"137751,242999973";"0,108621409833026"
"375";"0";"0";"18,0000";"6,0000";"0,000301599826369758";"7,0000";"0,298739495798319";"4638,63201784979";"0,0202801290954804"
"378";"1";"8";"67,3750";"26,3750";"0,00151389363959714";"6,7500";"0,3174215929899119";"122091,44270304784";"0,10343424544571275"
"381";"1";"1";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"385";"0";"0";"67,5000";"23,5000";"0,001358351580572909";"7,0000";"0,284531784964715";"131033,82855371038";"0,07298041283271359"
"388";"1";"1";"7,0000";"4,0000";"0,000269136243981917";"7,0000";"0,288555194805195";"3770,22333902434";"0,0183004806433027"
"391";"1";"1";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"393";"1";"3";"191,6667";"61,3333";"0,003915408467937758";"6,3333";"0,3328957403995693";"370675,9904392794";"0,23244275444641094"
"399";"1";"1";"7,0000";"4,0000";"0,000269136243981917";"7,0000";"0,288555194805195";"3770,22333902434";"0,0183004806433027"
"401";"1";"1";"258,0000";"87,0000";"0,00501074399761777";"6,0000";"0,352958697378872";"520342,647200087";"0,270842072613931"
"406";"1";"3";"28,0000";"28,3333";"0,0007259490912552956";"6,6667";"0,31540416004767136";"56966,60906429627";"0,05833414647951926"
"410";"1";"2";"22,0000";"13,0000";"0,0007112535750226421";"7,0000";"0,29837107481769";"27693,79952876855";"0,05657462646706386"
"412";"0";"0";"7,0000";"4,0000";"0,000269136243981917";"7,0000";"0,288555194805195";"3770,22333902434";"0,0183004806433027"
"417";"1";"2";"70,5000";"24,0000";"0,0013975806951229241";"3,5000";"0,1751231527093595";"100495,363291866";"0,10867671985913158"
"421";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"424";"0";"0";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"429";"0";"0";"19,0000";"16,0000";"0,000430890188955985";"7,0000";"0,309722948248824";"11716,4410807241";"0,0356747421132481"
"432";"0";"0";"10,5000";"25,5000";"0,00026512984836404396";"6,5000";"0,3228786326047205";"13455,882206138942";"0,0226935215577179"
"445";"1";"2";"2,5000";"2,5000";"0,00007982133356545525";"7,0000";"0,27500855294473947";"967,7639473945642";"0,00692054623161411"
"447";"1";"2";"25,0000";"22,0000";"0,0006074848274260695";"7,0000";"0,31447600339327997";"45409,952087071346";"0,041460863093868996"
"450";"1";"6";"89,1667";"37,1667";"0,001715425812970151";"6,5000";"0,3219677696565792";"161738,0107352136";"0,09661746941566894"
"452";"1";"5";"338,0000";"69,0000";"0,007080727776509069";"6,4000";"0,34966404850860566";"722032,8048622481";"0,33735053184025315"
"457";"1";"4";"94,2500";"32,7500";"0,002104811146517689";"6,5000";"0,3260301682429535";"171645,14191222275";"0,14334885495319083"
"463";"1";"1";"4,0000";"2,0000";"0,000113430988442234";"8,0000";"0,235695816482132";"22,4436757301337";"0,00242129823760903"
"470";"1";"1";"65,0000";"71,0000";"0,00164984512046161";"6,0000";"0,360987002437043";"160263,790049782";"0,140059672131167"
"475";"1";"1";"287,0000";"87,0000";"0,00576447381931413";"6,0000";"0,363943488943489";"567062,667880962";"0,349446304608851"
"476";"0";"0";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"477";"1";"4";"64,7500";"33,7500";"0,0013628500550110128";"3,0000";"0,17956835864946175";"117280,9340368665";"0,10076627446739204"
"481";"1";"2";"41,0000";"27,5000";"0,000939891751837693";"7,0000";"0,3219982865362595";"60978,312938118106";"0,06741593827442491"
"485";"1";"1";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"487";"1";"1";"12,0000";"10,0000";"0,00025886590932236";"7,0000";"0,296670282900776";"6865,81380408251";"0,0166422866640881"
"510";"1";"5";"33,0000";"26,2000";"0,000683360621130215";"7,0000";"0,30863259828984135";"52474,4128050093";"0,05992438857193203"
"514";"1";"2";"163,0000";"87,0000";"0,0031741003655634753";"6,0000";"0,360657154098202";"329046,94510003005";"0,1897317412234785"
"517";"0";"0";"172,5000";"34,5000";"0,004106237842754302";"6,5000";"0,317635084804187";"244034,00475310654";"0,2340432243652879"
"522";"1";"2";"176,0000";"79,0000";"0,00370715946988787";"6,0000";"0,362465245690266";"363663,228965372";"0,244752988370009"
"524";"1";"1";"16,0000";"12,0000";"0,000446019219969599";"7,0000";"0,286832338228175";"6213,77498635146";"0,0198637662246358"
"532";"1";"3";"54,3333";"26,6667";"0,0012912810683750012";"6,3333";"0,32883109025463697";"80137,08863840131";"0,10498514323257356"
"537";"1";"3";"18,6667";"18,0000";"0,0004135640020615453";"6,6667";"0,308922083621733";"18910,49854440747";"0,0312222162838444"
"543";"1";"3";"19,0000";"15,3333";"0,00043696470271100703";"6,6667";"0,308095544435675";"16801,926741666288";"0,03481239482333733"
"546";"1";"4";"118,5000";"62,2500";"0,002595644223228773";"6,2500";"0,34472080113332526";"285393,9269969025";"0,1589194702857002"
"549";"1";"1";"258,0000";"87,0000";"0,00501074399761777";"6,0000";"0,352958697378872";"520342,647200087";"0,270842072613931"
"550";"1";"2";"24,0000";"25,0000";"0,0005543488976085171";"7,0000";"0,310321925993288";"50861,8797797458";"0,033208406760375064"
"551";"1";"10";"152,9000";"58,7000";"0,0031985307015252222";"5,7000";"0,3125267610265913";"329770,93850580195";"0,19909462015662055"
"554";"1";"2";"46,0000";"41,0000";"0,0010218014358736984";"6,5000";"0,33325218117727";"88841,07055078635";"0,07823031148946205"
"559";"1";"1";"287,0000";"87,0000";"0,00576447381931413";"6,0000";"0,363943488943489";"567062,667880962";"0,349446304608851"
"561";"0";"0";"19,0000";"11,0000";"0,000423600622032613";"7,0000";"0,31145961100403";"14678,3787583835";"0,0287996268377967"
"567";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"570";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"574";"1";"2";"135,0000";"48,5000";"0,002634804953470065";"6,5000";"0,324814490139824";"263604,23050208477";"0,14374217963900957"
"576";"1";"1";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"594";"1";"4";"44,0000";"34,5000";"0,001045414777824741";"5,0000";"0,25473892687166";"85048,5793437923";"0,08523137699010505"
"598";"0";"0";"65,0000";"71,0000";"0,00164984512046161";"6,0000";"0,360987002437043";"160263,790049782";"0,140059672131167"
"604";"1";"1";"19,0000";"11,0000";"0,000423600622032613";"7,0000";"0,31145961100403";"14678,3787583835";"0,0287996268377967"
"607";"0";"0";"4,0000";"2,5000";"0,0001600042108739538";"7,0000";"0,276907055692405";"1885,11166951217";"0,01053505227259004"
"617";"1";"1";"56,0000";"64,0000";"0,00117966115254238";"6,0000";"0,340093752989572";"139563,167155341";"0,114112865978583"
"618";"1";"1";"65,0000";"71,0000";"0,00164984512046161";"6,0000";"0,360987002437043";"160263,790049782";"0,140059672131167"
"619";"1";"2";"22,5000";"19,5000";"0,0004444167636860455";"6,5000";"0,31640050965098";"19331,9339898306";"0,0327717394544835"
"623";"1";"5";"12,8000";"14,2000";"0,00028226919826068026";"5,4000";"0,2257215232765244";"30127,38006610692";"0,023891183874199234"
"624";"0";"0";"315,0000";"59,0000";"0,00724146809862723";"6,0000";"0,353485134732027";"463445,353269424";"0,391046562614125"
"625";"0";"0";\N;\N;\N;\N;\N;\N;\N
"640";"1";"0";\N;\N;\N;\N;\N;\N;\N
"642";"1";"2";"28,0000";"23,0000";"0,0006595028216527595";"7,0000";"0,309850581982301";"52160,2341253775";"0,0374871791113678"
"651";"1";"1";"192,0000";"64,0000";"0,00372471792634181";"6,0000";"0,357286432160804";"308859,946097684";"0,26210015069315"
"653";"1";"4";"142,2500";"66,2500";"0,002742413095942055";"6,5000";"0,34087163181026425";"407703,5663262709";"0,15835403901629358"
"655";"1";"1";"4,0000";"8,0000";"0,000202216092322154";"7,0000";"0,294458709517104";"946,904184668562";"0,0182078487658738"
"656";"1";"1";"258,0000";"87,0000";"0,00501074399761777";"6,0000";"0,352958697378872";"520342,647200087";"0,270842072613931"
"667";"1";"1";"7,0000";"4,0000";"0,000269136243981917";"7,0000";"0,288555194805195";"3770,22333902434";"0,0183004806433027"
"669";"1";"3";"166,5000";"37,5000";"0,0038790306450750137";"6,5000";"0,33111984719926";"244662,7729386431";"0,21566353636519991"
"671";"1";"1";"19,0000";"16,0000";"0,000430890188955985";"7,0000";"0,309722948248824";"11716,4410807241";"0,0356747421132481"
"675";"1";"0";"6,0000";"4,0000";"0,00020448345167884";"7,0000";"0,271332620973897";"783,360233752249";"0,0145212996240245"
"677";"1";"1";"65,0000";"71,0000";"0,00164984512046161";"6,0000";"0,360987002437043";"160263,790049782";"0,140059672131167"
"680";"0";"0";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"681";"1";"2";"57,5000";"34,5000";"0,0015731984021642195";"6,5000";"0,308239678359823";"116448,84233054938";"0,09589814417521215"
"684";"1";"2";"42,0000";"41,0000";"0,0010367228712471115";"6,5000";"0,3362233067205365";"87471,08440408275";"0,08442964948448184"
"686";"1";"2";"79,5000";"63,5000";"0,00196955522656505";"6,0000";"0,3372151262831805";"182737,9828747925";"0,143579548682031"
"695";"0";"0";"41,0000";"27,5000";"0,000939891751837693";"7,0000";"0,3219982865362595";"60978,312938118106";"0,06741593827442491"
"699";"1";"1";"315,0000";"59,0000";"0,00724146809862723";"6,0000";"0,353485134732027";"463445,353269424";"0,391046562614125"
"700";"1";"2";"288,5000";"111,0000";"0,005721436235847205";"6,5000";"0,36179993310652747";"803531,6335016082";"0,34063629477376"
"709";"1";"1";"85,0000";"51,0000";"0,00164987288937517";"7,0000";"0,349214145383104";"154050,334717525";"0,111894995926955"
"712";"1";"1";"65,0000";"71,0000";"0,00164984512046161";"6,0000";"0,360987002437043";"160263,790049782";"0,140059672131167"
"714";"1";"4";"88,0000";"34,0000";"0,001739599832920838";"6,6667";"0,3139796044682253";"180387,1537144878";"0,09532949950668941"
"719";"1";"1";"2,0000";"1,0000";"0,0000480008228784605";"7,0000";"0,253692999357739";"8,71206055103307";"0,00127257632172843"
"720";"0";"0";"167,0000";"37,5000";"0,0038361791437916074";"6,5000";"0,3316040414904255";"237580,89717507406";"0,21336065236368656"
"728";"0";"0";"32,0000";"25,5000";"0,0007249328510707365";"7,0000";"0,3228666179138625";"52648,536353347255";"0,04630761530606505"
"729";"1";"2";"82,0000";"50,0000";"0,001637293291184695";"6,5000";"0,343925038018281";"129595,742312376";"0,11952187036837"
"730";"0";"0";\N;\N;\N;\N;\N;\N;\N
"731";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"732";"1";"1";"192,0000";"64,0000";"0,00372471792634181";"6,0000";"0,357286432160804";"308859,946097684";"0,26210015069315"
"733";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"738";"1";"1";"18,0000";"16,0000";"0,000516593191522798";"7,0000";"0,308754559666493";"25880,1926078622";"0,0402805101162748"
"740";"1";"3";"13,6667";"11,6667";"0,00030659641328240045";"7,0000";"0,309676024542546";"8801,701323836502";"0,022874915167490236"
"745";"0";"0";"2,0000";"0,0000";"0,000123190832478234";"0,0000";"0";"0";"0,000634695383951512"
"752";"0";"0";"30,0000";"10,0000";"0,000579597792158096";"7,0000";"0,310507467901127";"20480,2639178609";"0,0515856370910867"
"753";"1";"2";"160,5000";"53,5000";"0,003257293711377618";"6,0000";"0,3479536288680465";"304120,87586420454";"0,20633674996336054"
"754";"0";"0";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"755";"1";"2";"22,0000";"22,0000";"0,0004909130484311381";"6,5000";"0,3150479839822115";"24932,840914569948";"0,03851218109372255"
"756";"1";"1";"45,0000";"40,0000";"0,00102626508010886";"7,0000";"0,334273624823695";"90618,693948311";"0,0638156037743334"
"757";"1";"5";"195,2000";"85,0000";"0,0038057018053708007";"6,2000";"0,35683460890439017";"501930,13765866356";"0,23204291403687433"
"761";"1";"2";"61,0000";"39,5000";"0,0015951697447718525";"6,5000";"0,3220297239128065";"118814,61983748405";"0,10436048674936355"
